2026-05-20 04:29:52 | src.preprocessing.dataset_loader | INFO | Sentetik metadata oluşturuldu — 40 satır, 4 sınıf
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Yüklendi: 4-172366-A-37.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Yüklendi: 4-182034-A-30.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Yüklendi: 4-182039-A-30.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Yüklendi: 4-182041-A-30.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Yüklendi: 4-182395-A-0.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Yüklendi: 4-183992-A-0.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Yüklendi: 4-184575-A-0.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Yüklendi: 4-185575-A-20.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Yüklendi: 4-185575-B-20.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Yüklendi: 4-185575-C-20.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Yüklendi: 4-186518-A-30.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Yüklendi: 4-187284-A-30.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Yüklendi: 4-188878-A-30.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Yüklendi: 4-189332-A-37.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Yüklendi: 4-191687-A-0.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Yüklendi: 4-192236-A-0.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Yüklendi: 4-194754-A-0.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Yüklendi: 4-198841-A-37.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Yüklendi: 4-199261-A-0.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Yüklendi: 4-204115-A-39.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Yüklendi: 4-204119-A-39.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Yüklendi: 4-204121-A-39.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Yüklendi: 4-204123-A-39.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Yüklendi: 4-204684-A-37.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Yüklendi: 4-204777-A-39.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Yüklendi: 4-204777-B-39.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Yüklendi: 4-204777-C-39.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Yüklendi: 4-207124-A-0.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Yüklendi: 4-209536-A-37.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Yüklendi: 4-209698-A-37.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Yüklendi: 4-211502-A-30.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Yüklendi: 4-212698-A-39.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Yüklendi: 4-261068-A-30.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Yüklendi: 4-59579-A-20.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Yüklendi: 4-59579-B-20.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Yüklendi: 4-67358-A-42.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Yüklendi: 4-80761-A-42.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Yüklendi: 4-90014-A-42.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Yüklendi: 4-90014-B-42.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Yüklendi: 5-117118-A-42.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Yüklendi: 5-117120-A-42.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Yüklendi: 5-117122-A-42.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Yüklendi: 5-133989-A-42.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Yüklendi: 5-133989-B-42.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Yüklendi: 5-150409-A-42.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Yüklendi: 5-151085-A-20.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Yüklendi: 5-160551-A-42.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Yüklendi: 5-184323-A-42.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Yüklendi: 5-198411-A-20.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Yüklendi: 5-198411-B-20.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Yüklendi: 5-198411-C-20.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Yüklendi: 5-198411-D-20.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Yüklendi: 5-198411-E-20.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Yüklendi: 5-198411-F-20.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Yüklendi: 5-198411-G-20.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Yüklendi: 5-203128-A-0.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Yüklendi: 5-203128-B-0.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Yüklendi: 5-208030-A-0.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Yüklendi: 5-210612-A-37.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Yüklendi: 5-211408-A-37.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Yüklendi: 5-212454-A-0.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Yüklendi: 5-213855-A-0.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Yüklendi: 5-217158-A-0.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:58 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:59 | src.preprocessing.audio_processor | INFO | Yüklendi: 5-218980-A-30.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:59 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:59 | src.preprocessing.audio_processor | INFO | Yüklendi: 5-218981-A-30.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:59 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:59 | src.preprocessing.audio_processor | INFO | Yüklendi: 5-219242-A-37.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:59 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:59 | src.preprocessing.audio_processor | INFO | Yüklendi: 5-219242-B-37.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:59 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:59 | src.preprocessing.audio_processor | INFO | Yüklendi: 5-221528-A-39.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:59 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:59 | src.preprocessing.audio_processor | INFO | Yüklendi: 5-221529-A-39.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:59 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:59 | src.preprocessing.audio_processor | INFO | Yüklendi: 5-223176-A-37.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:59 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:59 | src.preprocessing.audio_processor | INFO | Yüklendi: 5-231762-A-0.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:59 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:59 | src.preprocessing.audio_processor | INFO | Yüklendi: 5-233605-A-39.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:59 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:59 | src.preprocessing.audio_processor | INFO | Yüklendi: 5-233607-A-39.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:59 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:59 | src.preprocessing.audio_processor | INFO | Yüklendi: 5-233645-A-37.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:59 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:59 | src.preprocessing.audio_processor | INFO | Yüklendi: 5-234247-A-37.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:59 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:59 | src.preprocessing.audio_processor | INFO | Yüklendi: 5-235644-A-30.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:59 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:59 | src.preprocessing.audio_processor | INFO | Yüklendi: 5-250026-A-30.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:59 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:59 | src.preprocessing.audio_processor | INFO | Yüklendi: 5-250026-B-30.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:59 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:59 | src.preprocessing.audio_processor | INFO | Yüklendi: 5-250629-A-37.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:59 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:59 | src.preprocessing.audio_processor | INFO | Yüklendi: 5-251426-A-30.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:59 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:59 | src.preprocessing.audio_processor | INFO | Yüklendi: 5-251426-B-30.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:59 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:59 | src.preprocessing.audio_processor | INFO | Yüklendi: 5-256512-A-30.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:59 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:59 | src.preprocessing.audio_processor | INFO | Yüklendi: 5-257642-A-39.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:59 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:59 | src.preprocessing.audio_processor | INFO | Yüklendi: 5-260432-A-39.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:59 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:59 | src.preprocessing.audio_processor | WARNING | Sessiz sinyal — normalizasyon atlandı.
2026-05-20 04:44:59 | src.preprocessing.audio_processor | INFO | Yüklendi: 5-260433-A-39.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:59 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:59 | src.preprocessing.audio_processor | WARNING | Sessiz sinyal — normalizasyon atlandı.
2026-05-20 04:44:59 | src.preprocessing.audio_processor | INFO | Yüklendi: 5-260434-A-39.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:59 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:59 | src.preprocessing.audio_processor | WARNING | Sessiz sinyal — normalizasyon atlandı.
2026-05-20 04:44:59 | src.preprocessing.audio_processor | INFO | Yüklendi: 5-9032-A-0.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:44:59 | src.preprocessing.audio_processor | INFO | Kırpma: 110250 → 66150 örnek (ortadan)
2026-05-20 04:44:59 | src.preprocessing.audio_processor | INFO | Ön işleme tamamlandı — Başarılı: 240, Başarısız: 0
2026-05-20 04:44:59 | src.preprocessing.dataset_loader | INFO | Metadata kaydedildi: C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\metadata\processed_meta.csv (240 satir)
2026-05-20 04:55:41 | src.preprocessing.dataset_loader | INFO | ESC-50 metadata yuklendi - 2000 satir, sutunlar: ['filename', 'fold', 'target', 'category', 'esc10', 'src_file', 'take']
2026-05-20 04:55:41 | src.preprocessing.dataset_loader | INFO | Filtreleme tamamlandi - 240/2000 satir, 6 sinif
2026-05-20 04:55:41 | src.preprocessing.dataset_loader | INFO |   - alarm_clock: 40 ornek
2026-05-20 04:55:41 | src.preprocessing.dataset_loader | INFO |   - crying_baby: 40 ornek
2026-05-20 04:55:41 | src.preprocessing.dataset_loader | INFO |   - dog_bark: 40 ornek
2026-05-20 04:55:41 | src.preprocessing.dataset_loader | INFO |   - door_bell: 40 ornek
2026-05-20 04:55:41 | src.preprocessing.dataset_loader | INFO |   - glass_breaking: 40 ornek
2026-05-20 04:55:41 | src.preprocessing.dataset_loader | INFO |   - siren: 40 ornek
2026-05-20 04:55:41 | src.preprocessing.dataset_loader | INFO | Etiket kodlama tamamlandi - 6 sinif: ['alarm_clock', 'crying_baby', 'dog_bark', 'door_bell', 'glass_breaking', 'siren']
2026-05-20 04:55:41 | src.preprocessing.dataset_loader | INFO | Sinif dagilim grafigi kaydedildi: C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\outputs\plots\class_distribution.png
2026-05-20 04:55:41 | src.preprocessing.dataset_loader | INFO | Metadata kaydedildi: C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\metadata\filtered_meta.csv (240 satir)
2026-05-20 04:55:41 | src.preprocessing.audio_processor | INFO | Veri seti ön işleme başlıyor — 240 dosya
2026-05-20 04:55:43 | src.preprocessing.audio_processor | INFO | Yüklendi: 1-100032-A-0.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:55:43 | src.preprocessing.audio_processor | INFO | Kirpma: 110250 -> 66150 ornek (ortadan)
2026-05-20 04:55:43 | src.preprocessing.audio_processor | INFO | Yüklendi: 1-101336-A-30.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:55:43 | src.preprocessing.audio_processor | INFO | Kirpma: 110250 -> 66150 ornek (ortadan)
2026-05-20 04:55:43 | src.preprocessing.audio_processor | INFO | Yüklendi: 1-103995-A-30.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:55:43 | src.preprocessing.audio_processor | INFO | Kirpma: 110250 -> 66150 ornek (ortadan)
2026-05-20 04:55:43 | src.preprocessing.audio_processor | INFO | Yüklendi: 1-103999-A-30.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:55:43 | src.preprocessing.audio_processor | INFO | Kirpma: 110250 -> 66150 ornek (ortadan)
2026-05-20 04:55:43 | src.preprocessing.audio_processor | INFO | Yüklendi: 1-110389-A-0.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:55:43 | src.preprocessing.audio_processor | INFO | Kirpma: 110250 -> 66150 ornek (ortadan)
2026-05-20 04:55:43 | src.preprocessing.audio_processor | WARNING | Sessiz sinyal - normalizasyon atlandi.
2026-05-20 04:55:44 | src.preprocessing.audio_processor | INFO | Yüklendi: 1-13613-A-37.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:55:44 | src.preprocessing.audio_processor | INFO | Kirpma: 110250 -> 66150 ornek (ortadan)
2026-05-20 04:55:44 | src.preprocessing.audio_processor | INFO | Yüklendi: 1-14262-A-37.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:55:44 | src.preprocessing.audio_processor | INFO | Kirpma: 110250 -> 66150 ornek (ortadan)
2026-05-20 04:55:44 | src.preprocessing.audio_processor | INFO | Yüklendi: 1-187207-A-20.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:55:44 | src.preprocessing.audio_processor | INFO | Kirpma: 110250 -> 66150 ornek (ortadan)
2026-05-20 04:55:44 | src.preprocessing.audio_processor | INFO | Yüklendi: 1-20133-A-39.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:55:44 | src.preprocessing.audio_processor | INFO | Kirpma: 110250 -> 66150 ornek (ortadan)
2026-05-20 04:55:44 | src.preprocessing.audio_processor | INFO | Yüklendi: 1-211527-A-20.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:55:44 | src.preprocessing.audio_processor | INFO | Kirpma: 110250 -> 66150 ornek (ortadan)
2026-05-20 04:55:44 | src.preprocessing.audio_processor | INFO | Yüklendi: 1-211527-B-20.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:55:44 | src.preprocessing.audio_processor | INFO | Kirpma: 110250 -> 66150 ornek (ortadan)
2026-05-20 04:55:44 | src.preprocessing.audio_processor | INFO | Yüklendi: 1-211527-C-20.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:55:44 | src.preprocessing.audio_processor | INFO | Kirpma: 110250 -> 66150 ornek (ortadan)
2026-05-20 04:55:44 | src.preprocessing.audio_processor | INFO | Yüklendi: 1-22694-A-20.wav — Süre: 5.00s, SR: 22050
2026-05-20 04:55:44 | src.preprocessing.audio_processor | INFO | Kirpma: 110250 -> 66150 ornek (ortadan)
2026-05-20 04:55:44 | src.preprocessing.audio_processor | INFO | Yüklendi: 1-22694-B-20.wav — Süre: 5.00s, SR: 22050
